$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	14400-18000	301-2254@5.6-2214: Ferris Rd@54.4	2254	2214	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	301-2256: Zone connector@12.4-2210@21.6	2256	2210	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	301-2256: Zone connector@12.4-2212@13.2	2256	2212	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	301-2256: Zone connector@12.4-2213: Zone connector@52.1	2256	2213	555	549	1	2	1	0.26	0.26	0.10	0.01	1.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.14	0.00	LOS_A	1
1	14400-18000	301-2257@8.4-2210@21.6	2257	2210	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	301-2257@8.4-2213: Zone connector@52.1	2257	2213	172	164	0	8	0	0.33	0.34		0.12		0.01	0.01		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	301-2257@8.4-2214: Ferris Rd@54.4	2257	2214	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	301-2258: Ferris Rd@4.3-2210@21.6	2258	2210	23	20	0	0	3	2.43	2.18			4.16	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	301-2258: Ferris Rd@4.3-2212@13.2	2258	2212	260	248	0	10	2	3.44	3.36		4.90	6.38	0.07	0.07		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	301-2258: Ferris Rd@4.3-2214: Ferris Rd@54.4	2258	2214	500	489	0	4	5	0.93	0.94		0.89	0.30	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	301			1546	1500	1	26	15	1.07	1.04	0.10	2.24	1.85	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00	4	0.07	0.00	LOS_A	1
1	14400-18000	311-435: Leakes Rd@40.0-2350@32.4	435	2350	459	454	0	3	2	0.29	0.28		0.75	0.85	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311-435: Leakes Rd@40.0-2353@40.0	435	2353	794	771	0	13	10	0.21	0.21		0.38	0.36	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311-435: Leakes Rd@40.0-2356@40.3	435	2356	134	116	0	0	1	0.11	0.11			0.09	0.00	0.00			0.00	LOS_A	1	0.00	0.00	17	0.08	0.00	LOS_A	1
1	14400-18000	311-2347@136.8-2344: Leakes Rd@21.5	2347	2344	341	335	0	2	4	2.12	2.12		2.98	1.57	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311-2347@136.8-2353@40.0	2347	2353	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	311-2347@136.8-2356@40.3	2347	2356	39	22	0	0	2	0.23	0.21			0.01	0.00	0.00			0.00	LOS_A	1	0.00	0.00	15	0.29	0.00	LOS_A	1
1	14400-18000	311-2354@38.7-2344: Leakes Rd@21.5	2354	2344	209	178	2	8	4	1.51	1.60	0.52	1.47	1.36	0.10	0.12	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.65	0.00	LOS_A	1
1	14400-18000	311-2354@38.7-2350@32.4	2354	2350	35	20	0	0	0	0.34	0.31				0.00	0.00				LOS_A	1	0.00	0.00	15	0.40	0.00	LOS_A	1
1	14400-18000	311-2354@38.7-2353@40.0	2354	2353	13	13	0	0	0	0.67	0.67				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311-2360@81.7-2344: Leakes Rd@21.5	2360	2344	716	679	1	24	12	1.40	1.33	5.32	2.87	2.22	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311-2360@81.7-2350@32.4	2360	2350	12	12	0	0	0	0.25	0.25				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311-2360@81.7-2356@40.3	2360	2356	8	8	0	0	0	2.61	2.61				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	311			2760	2608	3	50	35	0.87	0.86	2.12	1.88	1.25	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	64	0.35	0.00	LOS_A	1
1	14400-18000	312-2419@3.3-24810@22.1	2419	24810	367	333	2	30	2	0.45	0.44	0.25	0.65	0.43	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	312-2420@4.1-2422@13.2	2420	2422	264	245	0	16	3	0.42	0.40		0.76	0.51	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	312-2475@44.5-2391@3.4	2475	2391	267	237	3	19	8	0.42	0.41	1.11	0.40	0.49	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	312-2475@44.5-2422@13.2	2475	2422	61	59	0	2	0	4.85	4.74		7.86		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	312-2527@16.1-2391@3.4	2527	2391	340	327	0	10	3	1.30	1.26		2.68	1.19	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	312-2527@16.1-24810@22.1	2527	24810	112	108	0	4	0	1.50	1.49		1.78		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	312			1411	1309	5	81	16	0.92	0.91	0.76	1.10	0.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	313-2394@59.8-2414@34.7	2394	2414	452	425	2	18	7	1.50	1.43	3.70	2.50	2.73	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	313-2394@59.8-2418@36.3	2394	2418	114	110	0	3	1	0.74	0.76		0.23	0.27	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	313-2401@29.1-2389@16.1	2401	2389	607	590	0	13	4	4.28	4.27		4.48	4.51	0.07	0.07		0.00	0.00	LOS_A	1	0.45	100.12	0			LOS_A	
1	14400-18000	313-2401@29.1-2418@36.3	2401	2418	517	468	2	43	4	0.39	0.38	0.01	0.48	0.11	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	313-2416@14.9-2389@16.1	2416	2389	171	158	0	10	3	1.53	1.48		1.79	3.35	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	313-2416@14.9-2414@34.7	2416	2414	436	406	3	19	8	1.01	1.06	0.00	0.23	0.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	313			2297	2157	7	106	27	1.86	1.88	1.06	1.39	1.85	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.09	100.12	0			LOS_A	
1	14400-18000	314-2403@220.3-2402@17.0	2403	2402	61	61	0	0	0	2.12	2.12				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	314-2403@220.3-2424@24.2	2403	2424	10	10	0	0	0	1.40	1.40				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	314-2409@18.3-2410@13.9	2409	2410	76	76	0	0	0	0.43	0.43				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	314-2409@18.3-2424@24.2	2409	2424	812	755	5	37	15	0.55	0.45	1.82	1.84	1.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	314-2413@40.6-2402@17.0	2413	2402	1063	997	2	56	8	2.92	3.02	0.03	1.40	1.60	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.18	45.59	0			LOS_A	
1	14400-18000	314-2413@40.6-2410@13.9	2413	2410	24	24	0	0	0	0.80	0.80				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	314-2517@5.7-2517@54.4	2517	2517	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	314			2046	1923	7	93	23	1.83	1.85	1.31	1.58	1.67	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.03	45.59	0			LOS_A	
1	14400-18000	315-2424@32.6-2426@30.8	2424	2426	769	730	3	25	11	0.06	0.05	0.01	0.09	0.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2424@32.6-2434@37.0	2424	2434	12	12	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2424@32.6-2439@33.6	2424	2439	41	23	2	12	4	0.33	0.22	1.59	0.38	0.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2430@18.6-2413@31.6	2430	2413	99	80	0	17	2	2.29	1.90		4.01	3.58	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2430@18.6-2426@30.8	2430	2426	22	20	0	2	0	0.17	0.16		0.21		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2430@18.6-2439@33.6	2430	2439	1	0	0	1	0	6.27			6.27		0.00			0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2438@12.4-2413@31.6	2438	2413	65	42	2	19	2	0.38	0.37	0.16	0.32	1.31	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2438@12.4-2426@30.8	2438	2426	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	315-2438@12.4-2434@37.0	2438	2434	12	11	0	1	0	4.99	4.79		7.21		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2442@2.5-2413@31.6	2442	2413	923	899	0	20	4	0.50	0.49		0.45	1.11	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2442@2.5-2434@37.0	2442	2434	5	3	0	2	0	1.47	1.28		1.75		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315-2442@2.5-2439@33.6	2442	2439	2	2	0	0	0	0.22	0.22				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	315			1951	1822	7	99	23	0.43	0.39	0.50	1.09	0.68	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	316			0	0	0	0	0											LOS_A				0			LOS_A	
1	14400-18000	317			0	0	0	0	0											LOS_A				0			LOS_A	
1	14400-18000	318			0	0	0	0	0											LOS_A				0			LOS_A	
1	14400-18000	319			0	0	0	0	0											LOS_A				0			LOS_A	
1	14400-18000	320			0	0	0	0	0											LOS_A				0			LOS_A	
1	14400-18000	322-2388@49.7-2387: Western Fwy  Deer Park Byp@24.8	2388	2387	778	748	0	23	7	2.63	2.61		2.33	5.16	0.24	0.23		0.25	1.80	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	322-2397: Western Fwy  Deer Park Byp@854.3-2387: Western Fwy  Deer Park Byp@24.8	2397	2387	1801	1720	7	45	29	0.08	0.07	0.53	0.10	0.20	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	322			2579	2468	7	68	36	0.85	0.84	0.53	0.86	1.16	0.07	0.07	0.00	0.09	0.35	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	323-2479: Western Fwy  Deer Park Byp@45.3-2477@22.4	2479	2477	328	296	3	21	8	2.39	2.15	4.95	4.46	4.75	0.08	0.09	0.00	0.00	0.00	LOS_A	1	0.01	10.19	0			LOS_A	
1	14400-18000	323-2479: Western Fwy  Deer Park Byp@45.3-2478: Western Fwy  Deer Park Byp@24.6	2479	2478	1544	1427	7	65	45	0.21	0.20	0.73	0.26	0.13	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	10.19	0			LOS_A	
1	14400-18000	323			1872	1723	10	86	53	0.59	0.54	2.00	1.29	0.83	0.01	0.02	0.00	0.00	0.00	LOS_A	1	0.01	10.19	0			LOS_A	
1	14400-18000	324-2478: Western Fwy  Deer Park Byp@817.5-2483: Western Fwy  Deer Park Byp@32.3	2478	2483	1544	1427	7	65	45	0.11	0.11	0.17	0.10	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	324-2485@35.4-2483: Western Fwy  Deer Park Byp@32.3	2485	2483	479	441	2	34	2	1.71	1.66	4.32	1.99	4.30	0.04	0.04	0.31	0.07	0.10	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	324			2023	1868	9	99	47	0.49	0.48	1.09	0.75	0.24	0.01	0.01	0.07	0.02	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	325-2398: Western Fwy  Deer Park Byp@29.7-2385@22.8	2398	2385	566	535	2	21	8	3.34	3.21	6.74	5.38	5.65	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	325-2398: Western Fwy  Deer Park Byp@29.7-2397: Western Fwy  Deer Park Byp@22.4	2398	2397	1801	1720	7	45	29	0.32	0.32	0.81	0.28	0.56	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	325			2367	2255	9	66	37	1.05	1.01	2.12	1.90	1.66	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	326-2502: Western Fwy  Deer Park Byp@2131.3-271708: Western Fwy  Deer Park Byp@8.4	2502	271708	1361	1285	6	40	30	30.67	30.39	41.48	34.16	35.83	0.69	0.68	0.02	1.25	0.49	LOS_D	4	205.09	1017.01	0			LOS_A	
1	14400-18000	326-2514: Western Fwy  Deer Park Byp@123.6-271708: Western Fwy  Deer Park Byp@8.4	2514	271708	1006	970	3	26	7	16.74	16.67	10.36	18.22	23.79	0.15	0.15	0.00	0.10	0.31	LOS_C	3	0.00	0.00	0			LOS_A	
1	14400-18000	326			2367	2255	9	66	37	24.75	24.49	31.11	27.88	33.55	0.46	0.45	0.01	0.79	0.45	LOS_C	3	102.55	1017.01	0			LOS_A	
1	14400-18000	327-2505: Western Fwy  Deer Park Byp@34.2-2506: Western Fwy  Deer Park Byp@21.2	2505	2506	1145	1050	6	56	33	1.38	1.45	0.17	0.21	1.29	0.65	0.70	0.00	0.00	0.30	LOS_A	1	0.62	111.28	0			LOS_A	
1	14400-18000	327-2505: Western Fwy  Deer Park Byp@34.2-2508: Western Fwy  Deer Park Byp@13.2	2505	2508	878	818	3	43	14	1.40	1.43	0.45	0.73	1.75	0.35	0.38	0.00	0.00	0.01	LOS_A	1	0.62	111.28	0			LOS_A	
1	14400-18000	327			2023	1868	9	99	47	1.39	1.44	0.26	0.44	1.43	0.52	0.56	0.00	0.00	0.21	LOS_A	1	0.62	111.28	0			LOS_A	
1	18000-21600	44-15@10.7-243: Ferris Rd  Melton Hwy@24.7	15	243	304	292	2	3	5	0.44	0.45	0.15	0.14	0.19	0.05	0.05	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.09	0.00	LOS_A	1
1	18000-21600	44-421: Ferris Rd@65.5-20@13.7	421	20	187	183	2	2	0	1.56	1.52	4.07	3.22		0.00	0.00	0.00	0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	44-421: Ferris Rd@65.5-243: Ferris Rd  Melton Hwy@24.7	421	243	558	531	0	14	11	0.49	0.49		0.64	0.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	0.52	0.00	LOS_A	1
1	18000-21600	44-682@2.4-420: Ferris Rd@77.1	682	420	283	259	0	18	6	0.29	0.29		0.44	0.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	44-10393@15.0-19@37.7	10393	19	106	104	0	2	0	0.31	0.30		0.55		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	44-10393@15.0-420: Ferris Rd@77.1	10393	420	488	472	0	10	4	0.32	0.32		0.28	0.43	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	0.03	0.00	LOS_A	1
1	18000-21600	44			1926	1841	4	49	26	0.50	0.50	2.11	0.57	0.26	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.21	0.00	LOS_A	1
1	18000-21600	45-499: Zone connector@162.8-95: Melton Hwy@34.7	499	95	65	65	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-499: Zone connector@162.8-307: Melton Hwy@21.7	499	307	31	31	0	0	0	0.10	0.10				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-499: Zone connector@162.8-363: Gateway Dr@34.4	499	363	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	45-677: Melton Hwy@21.1-307: Melton Hwy@21.7	677	307	320	306	0	8	6	0.20	0.20		0.14	0.16	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-677: Melton Hwy@21.1-363: Gateway Dr@34.4	677	363	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	45-677: Melton Hwy@21.1-500: Zone connector@16.0	677	500	33	33	0	0	0	3.94	3.94				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-680: Melton Hwy@12.0-95: Melton Hwy@34.7	680	95	385	369	2	7	7	0.16	0.16	0.01	0.04	0.31	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-680: Melton Hwy@12.0-363: Gateway Dr@34.4	680	363	37	37	0	0	0	3.21	3.21				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-680: Melton Hwy@12.0-500: Zone connector@16.0	680	500	39	39	0	0	0	6.73	6.73				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-27136: Gateway Dr@1.7-95: Melton Hwy@34.7	27136	95	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	45-27136: Gateway Dr@1.7-307: Melton Hwy@21.7	27136	307	53	51	0	2	0	0.25	0.16		2.47		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	45-27136: Gateway Dr@1.7-500: Zone connector@16.0	27136	500	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	45			963	931	2	17	13	0.68	0.70	0.01	0.37	0.24	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	46-12: Hopkins Rd@68.7-44: Hopkins Rd@23.1	12	44	492	433	2	22	22	1.00	1.03	0.48	0.65	1.01	0.00	0.00	0.00	0.00	0.02	LOS_A	1	0.01	8.69	13	0.69	0.00	LOS_A	1
1	18000-21600	46-12: Hopkins Rd@68.7-104@37.0	12	104	119	113	0	4	2	0.75	0.78		0.14	0.47	0.02	0.02		0.00	0.00	LOS_A	1	0.01	8.69	0			LOS_A	
1	18000-21600	46-12: Hopkins Rd@68.7-428@34.4	12	428	10	10	0	0	0	1.00	1.00				0.00	0.00				LOS_A	1	0.01	8.69	0			LOS_A	
1	18000-21600	46-12: Hopkins Rd@68.7-1243: Hopkins Rd@4.1	12	1243	0	0	0	0	0											LOS_A		0.01	8.69	0			LOS_A	
1	18000-21600	46-255: Hopkins Rd@16.9-44: Hopkins Rd@23.1	255	44	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	46-255: Hopkins Rd@16.9-104@37.0	255	104	179	173	0	1	3	0.76	0.77		0.31	0.32	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	0.35	0.00	LOS_A	1
1	18000-21600	46-255: Hopkins Rd@16.9-428@34.4	255	428	16	16	0	0	0	0.10	0.10				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	46-255: Hopkins Rd@16.9-1243: Hopkins Rd@4.1	255	1243	352	323	0	7	9	0.55	0.54		0.69	0.63	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	13	0.68	0.00	LOS_A	1
1	18000-21600	46-257@10.6-44: Hopkins Rd@23.1	257	44	471	455	0	9	7	0.90	0.91		0.67	0.52	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	46-257@10.6-104@37.0	257	104	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	46-257@10.6-428@34.4	257	428	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	46-257@10.6-1243: Hopkins Rd@4.1	257	1243	364	342	0	16	6	0.38	0.38		0.36	0.35	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	46-429@91.6-44: Hopkins Rd@23.1	429	44	34	34	0	0	0	1.35	1.35				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	46-429@91.6-104@37.0	429	104	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	46-429@91.6-428@34.4	429	428	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	46-429@91.6-1243: Hopkins Rd@4.1	429	1243	18	18	0	0	0	0.32	0.32				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	46			2055	1917	2	59	49	0.75	0.76	0.48	0.54	0.72	0.00	0.00	0.00	0.00	0.01	LOS_A	1	0.00	8.69	28	0.66	0.00	LOS_A	1
1	18000-21600	47-4: Caroline Springs Blvd@6.8-212: Caroline Springs Blvd@4.7	4	212	471	431	0	13	10	2.28	1.70		1.25	0.95	0.01	0.01		0.00	0.00	LOS_A	1	0.15	66.28	17	18.57	0.00	LOS_C	3
1	18000-21600	47-4: Caroline Springs Blvd@6.8-446@6.0	4	446	4	4	0	0	0	0.42	0.42				0.00	0.00				LOS_A	1	0.15	66.28	0			LOS_A	
1	18000-21600	47-447@32.5-212: Caroline Springs Blvd@4.7	447	212	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	47-887: Caroline Springs Blvd@16.4-448@12.1	887	448	909	848	0	24	20	0.78	0.75		1.11	0.70	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	2.25	0.00	LOS_A	1
1	18000-21600	47			1384	1283	0	37	30	1.29	1.07		1.16	0.78	0.00	0.00		0.00	0.00	LOS_A	1	0.05	66.28	34	10.41	0.00	LOS_B	2
1	18000-21600	49-351: Delma Rd@85.2-352: Eucumbene Dr@37.8	351	352	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	49-351: Delma Rd@85.2-506: Zone connector@80.7	351	506	11	11	0	0	0	0.22	0.22				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	49-353: Eucumbene Dr@275.9-350: Delma Rd@23.2	353	350	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	49-353: Eucumbene Dr@275.9-506: Zone connector@80.7	353	506	36	36	0	0	0	0.16	0.16				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	49-505: Zone connector@77.8-350: Delma Rd@23.2	505	350	71	71	0	0	0	0.09	0.09				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	49-505: Zone connector@77.8-352: Eucumbene Dr@37.8	505	352	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	18000-21600	49			118	118	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-115: Western Hwy@22.9-209: Ballarat Rd  Western Hwy@28.7	115	209	128	127	0	0	1	0.11	0.11			0.00	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-115: Western Hwy@22.9-283: Christies Rd@7.9	115	283	35	35	0	0	0	2.94	2.94				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-461: Ballarat Rd  Western Hwy@7.1-114: Western Hwy@17.3	461	114	591	579	0	9	3	0.46	0.45		1.27	0.86	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-461: Ballarat Rd  Western Hwy@7.1-209: Ballarat Rd  Western Hwy@28.7	461	209	32	32	0	0	0	0.75	0.75				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-461: Ballarat Rd  Western Hwy@7.1-215: Caroline Springs Blvd@5.8	461	215	302	302	0	0	0	0.65	0.65				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-648: Christies Rd@27.9-114: Western Hwy@17.3	648	114	91	86	0	3	2	0.42	0.39		0.99	0.88	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-648: Christies Rd@27.9-209: Ballarat Rd  Western Hwy@28.7	648	209	39	34	0	2	3	2.81	2.41		5.44	5.53	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-648: Christies Rd@27.9-215: Caroline Springs Blvd@5.8	648	215	393	355	0	11	10	0.64	0.60		1.61	1.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.50	0.00	LOS_A	1
1	18000-21600	50-649@8.2-283: Christies Rd@7.9	649	283	135	131	0	2	2	2.51	2.55		1.48	1.34	1.60	1.65		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-651@22.8-215: Caroline Springs Blvd@5.8	651	215	214	191	0	13	10	0.72	0.59		1.83	1.90	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-652: Caroline Springs Blvd@21.4-114: Western Hwy@17.3	652	114	119	114	0	3	2	0.94	0.89		1.65	2.34	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-652: Caroline Springs Blvd@21.4-209: Ballarat Rd  Western Hwy@28.7	652	209	64	62	0	1	1	4.72	4.70		5.28	5.65	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	18000-21600	50-652: Caroline Springs Blvd@21.4-283: Christies Rd@7.9	652	283	288	255	0	9	7	0.92	0.80		0.32	0.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	3.41	0.00	LOS_A	1
